,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
531,0.06750000000000002,0.29316150714175193,-73.5852225486694,0.4504700555290384,0.19255318504679433,0.9414213562373096,139.0,162.92592592592592,198.0
532,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,144.0,158.33333333333334,184.0
533,0.05750000000000001,0.2705758189903005,5.623580175839847,0.3333640804401902,0.21761457335774376,0.7707106781186548,139.0,162.7826086956522,193.0
534,0.06500000000000002,0.2876813695875796,59.92911272120321,0.41231056256176607,0.2103814512488822,0.9414213562373096,137.0,163.03846153846155,193.0
535,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,150.0,171.25,192.0
536,0.25000000000000006,0.5641895835477563,38.98713964104885,0.9657294183016529,0.4962929483951502,2.6899494936611665,137.0,171.95,234.0
537,0.04000000000000001,0.22567583341910252,-58.357915948191156,0.29326504330976516,0.17028098652674512,0.6414213562373097,137.0,154.625,194.0
538,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,146.0,159.41666666666666,178.0
539,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,138.0,150.11111111111111,165.0
540,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,139.0,159.77777777777777,196.0
541,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,138.0,174.5,219.0
542,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,139.0,167.66666666666666,194.0
543,0.037500000000000006,0.21850968611841584,0.0,0.28284271247461906,0.16329931618554522,0.6000000000000001,143.0,171.33333333333334,213.0
544,0.13750000000000004,0.4184141935942003,4.085990688439311,0.6431776764797728,0.30275074511578576,1.665685424949238,137.0,160.1818181818182,225.0
545,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,140.0,147.55555555555554,159.0
546,0.035,0.21110041228223764,41.073025273400276,0.23904572186687872,0.17728105208558367,0.5414213562373095,137.0,166.0,207.0
547,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,144.0,157.33333333333334,170.0
548,0.037500000000000006,0.21850968611841584,82.14605054680055,0.28284271247461906,0.16329931618554522,0.6000000000000001,149.0,163.2,187.0
549,0.21500000000000005,0.5232078956954491,-35.1014539064441,0.9096353653811562,0.43475306785455853,2.2656854249492384,137.0,158.36046511627907,196.0
550,0.05250000000000001,0.2585441472913205,-46.59267264117533,0.28088948280107034,0.2356329076322537,0.7121320343559643,140.0,160.28571428571428,184.0
551,0.08750000000000002,0.3337790589062273,-44.003385201014446,0.4478986598127545,0.27925384313431634,1.1828427124746193,141.0,175.54285714285714,225.0
552,0.8650000000000002,1.049453289192004,-4.04585718455355,1.3862430136453137,0.9682898380085551,6.243807716974934,137.0,173.742774566474,253.0
553,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,154.0,176.0,206.0
